         371992 function calls (369258 primitive calls) in 3.109 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connection.py:335(putrequest)
        3    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/structures.py:76(copy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/queue.py:34(__init__)
        4    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/timeout.py:188(clone)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:505(urlunparse)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:957(pop)
        3    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:769(is_redirect)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:118(__init__)
        1    0.000    0.000    1.752    1.752 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/api.py:62(get)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:435(_mk_bitmap)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/adapters.py:536(close)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/poolmanager.py:229(_new_pool)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:429(flush)
       10    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:516(urlunsplit)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:391(cached)
        5    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/timeout.py:126(resolve_default_timeout)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:82(groups)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:829(quote)
       11    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/weakref.py:569(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:494(_real_close)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/feedparser.py:197(_new_message)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/cookiejar.py:44(_debug)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.005    0.002 /usr/lib/python3.10/urllib/request.py:2524(proxy_bypass_environment)
        5    0.000    0.000    0.000    0.000 {function SocketIO.close at 0x7aacc5a016c0}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:169(__enter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:504(detach)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:356(_escape)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1455(debug)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/_collections.py:93(__getitem__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:440(isclosed)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connectionpool.py:294(_put_conn)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:456(_generate_overlap_table)
        1    0.000    0.000    1.019    1.019 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/bs4/builder/_htmlparser.py:372(feed)
        9    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        3    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/bs4/element.py:2422(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ssl.py:1228(send)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/wait.py:95(wait_for_socket)
        2    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:334(__init__)
        6    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/cookies.py:110(__init__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:143(flush)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(_path_importer_cache)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/message.py:181(is_multipart)
        2    0.000    0.000    0.006    0.003 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/utils.py:826(get_environ_proxies)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:252(put)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:928(fix_flags)
        4    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/cookies.py:534(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/poolmanager.py:374(_merge_pool_kwargs)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/bs4/builder/_htmlparser.py:46(__init__)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:610(prepare_cookies)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:1092(closed)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:383(_check_close)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/wait.py:57(poll_wait_for_socket)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/codecs.py:94(__new__)
        4    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/hooks.py:15(default_hooks)
        3    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:84(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/connection.py:93(_set_socket_options)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:954(close)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/utils.py:660(requote_uri)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connection.py:320(close)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:799(iter_content)
        2    0.000    0.000    0.001    0.000 /usr/lib/python3.10/email/message.py:451(items)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:412(_close_conn)
        3    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
        4    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:404(retries)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/retry.py:387(is_retry)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:805(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:306(inner)
        3    0.000    0.000    0.002    0.001 /usr/lib/python3.10/_collections_abc.py:566(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:494(prepare_body)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ssl.py:736(verify_mode)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:106(_encode_params)
        9    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:382(copy)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connection.py:132(__init__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/ssl_.py:464(is_ipaddress)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connectionpool.py:980(__init__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/wait.py:82(_have_working_poll)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:245(__init__)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/bs4/element.py:1987(find)
        1    0.000    0.000    0.103    0.103 /usr/lib/python3.10/ssl.py:507(wrap_socket)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
        5    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/adapters.py:304(cert_verify)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/weakref.py:586(__call__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:794(close)
        4    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:344(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/utils.py:211(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/idna.py:298(getregentry)
        6    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/utils.py:743(set_environ)
        1    0.000    0.000    0.103    0.103 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/ssl_.py:390(ssl_wrap_socket)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/adapters.py:240(init_poolmanager)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connection.py:566(__init__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/cookies.py:428(copy)
        3    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/cookiejar.py:1302(_cookie_attrs)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:437(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/retry.py:379(_is_method_retryable)
        6    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    1.019    1.019 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/bs4/__init__.py:471(_feed)
        7    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/poolmanager.py:267(clear)
        1    0.000    0.000    0.006    0.006 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:302(rebuild_proxies)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:258(__init__)
      3/2    0.000    0.000    0.002    0.001 {built-in method builtins.exec}
        6    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:1267(endheaders)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      3/2    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/adapters.py:396(build_connection_pool_key_attributes)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/_collections.py:100(__setitem__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connectionpool.py:81(__init__)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/netrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/html/parser.py:95(reset)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/utils.py:1018(get_auth_from_url)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:807(_fp_read)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:499(_flush_decoder)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/timeout.py:245(read_timeout)
        5    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/timeout.py:227(connect_timeout)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/utils.py:900(default_headers)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:207(register_hook)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ssl.py:499(_encode_hostname)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:799(mount)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(find_spec)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/feedparser.py:210(_pop_message)
        6    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:488(_decref_socketios)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/bs4/builder/__init__.py:139(__init__)
        1    0.000    0.000    1.426    1.426 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:724(<listcomp>)
        5    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/ssl_.py:180(resolve_cert_reqs)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/response.py:9(is_fp_closed)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:1214(_validate_method)
        4    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/hooks.py:16(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/message.py:303(set_payload)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:477(_get_iscased)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:1124(supports_chunked_reads)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:282(rebuild_auth)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:514(family)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:922(urlencode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/collections/__init__.py:565(__init__)
        1    0.000    0.000    0.103    0.103 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/ssl_.py:488(_ssl_wrap_socket_impl)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/cookiejar.py:1295(_cookies_for_request)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:588(prepare_auth)
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/request.py:136(set_file_position)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:210(_get_decoder)
        4    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connection.py:292(is_closed)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:1210(_encode_request)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:426(_checknetloc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/cp1252.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:393(prepare_method)
        4    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/client.py:1223(_validate_path)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:169(__setitem__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        4    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        4    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/response.py:249(__len__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:178(port)
        5    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:498(close)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connection.py:296(is_connected)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/feedparser.py:125(__iter__)
        1    0.000    0.000    1.019    1.019 /usr/lib/python3.10/html/parser.py:103(feed)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/models.py:1026(close)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/cookies.py:440(_copy_cookie_jar)
        3    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/bs4/builder/_htmlparser.py:323(prepare_markup)
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/connectionpool.py:1145(_normalize_host)
        2    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/shlex.py:19(shlex)
        3    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/_request_methods.py:51(__init__)
        1    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/connection.py:15(is_connection_dropped)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/urllib3/util/timeout.py:172(from_float)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:333(rebuild_method)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1053(_handle_fromlist)
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/structures.py:60(__len__)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/requests/sessions.py:454(__exit__)
